,Altitude,Latitude,Longitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
1793,360.0,-40.000002636336745,160.0,2008.0,17.668422387829935,-68.19208527609901,18343.39298513939,49377.082076907136,17478.11494755876,5567.365991847869,-45843.387399082574,-0.4056991862464397,-4.047633093910895,-0.4106376847462722,-25.68398991732759,-4.513862563375053,0.8371222748676855,26.041888385592344,4.937708207690714e-05
1794,380.0,-40.00000262851586,160.0,2008.0,17.641676459399694,-68.18999466262254,18173.084086621122,48914.18099536649,17318.412562924124,5507.5921707905845,-45412.95098568327,-0.4006374792493214,-4.046516636710576,-0.40985770839645863,-25.512098498803653,-4.498220533226621,0.7948720237666869,25.857453869513467,4.8914180995366494e-05
1795,400.0,-40.00000262074127,160.0,2008.0,17.615174176637602,-68.18790605989253,18004.85386377467,48456.96303253775,17160.616257394537,5448.670693144157,-44987.803943745115,-0.3955782475433115,-4.044316419804882,-0.4091323650700963,-25.341478168009083,-4.481816409660961,0.7536341326139238,25.674815676745744,4.8456963032537753e-05
1796,420.0,-40.000002613012555,160.0,2008.0,17.588912002127408,-68.18581881149643,17838.67185515016,48005.34316503129,17004.699054037595,5390.5865763699,-44567.86688676821,-0.39052156574739416,-4.041080115834042,-0.4084604225811209,-25.172123857831483,-4.464689845957433,0.7133816202579621,25.4939495826728,4.8005343165031295e-05
1797,440.0,-40.000002605329314,160.0,2008.0,17.562886463914438,-68.18373228880279,17674.50809446515,47559.23784458247,16850.634387871254,5333.325145498331,-44153.06181881673,-0.3854675106861238,-4.036853585306837,-0.40784067772588206,-25.00403024303439,-4.446878924625271,0.6740883635961981,25.314831793547423,4.755923784458247e-05
1798,460.0,-40.00000259769104,160.0,2008.0,17.537094154213477,-68.1816458899928,17512.333102567227,47118.56496946015,16698.396100083486,5276.8720261143835,-43743.31210694917,-0.3804161611003568,-4.031680946469563,-0.4072719555145608,-24.83719175829551,-4.4284202183741925,0.6357290650567109,25.137438938863227,4.711856496946016e-05
1799,480.0,-40.000002590097495,160.0,2008.0,17.511531728138344,-68.17955903912605,17352.117879494286,46683.243856479596,16547.95843228286,5221.213137509703,-43338.542454259754,-0.3753675973793934,-4.025604642316733,-0.4067531084259901,-24.671602615212855,-4.409348848624914,0.5982792215262144,24.96174806370408,4.66832438564796e-05
1800,100.0,-30.000002412895498,-180.0,2008.0,16.398940772600653,-54.93158933692425,26894.441153345822,46809.24168731664,25800.35361095985,7592.938726225341,-38311.801607218105,-0.38026282111522547,-23.40875673830102,0.4504470652277129,-31.971874902576758,-23.29979333681441,-3.7397640965028494,22.62750184365285,4.680924168731664e-05
1801,120.0,-30.00000240543835,-180.0,2008.0,16.38553758913745,-54.93076810026301,26635.1987290258,46357.08886703104,25553.415770614258,7513.770943329335,-37941.34785285198,-0.3776293637057441,-23.117464757812407,0.4434251690672929,-31.684387006451093,-23.00729863108447,-3.699520740817709,22.480747753119182,4.635708886703104e-05
1802,140.0,-30.000002398027164,-180.0,2008.0,16.372272212167044,-54.930051218123644,26379.188636683528,45910.69920905619,25309.52569700579,7435.691099174105,-37575.66644431872,-0.3749141296999938,-22.831026484087083,0.43645966233973327,-31.400663638160893,-22.71946961611594,-3.660717398439016,22.335199993006743,4.591069920905619e-05
1803,160.0,-30.00000239066152,-180.0,2008.0,16.359142039777073,-54.929434924466484,26126.36339106934,45469.9820277075,25068.639397384446,7358.680778924478,-37214.67992013145,-0.3721193639220821,-22.549336923738515,0.4295495405326561,-31.120634673221403,-22.436213252687526,-3.623296452185148,22.190845120613147,4.54699820277075e-05
