,Latitude,Longitude,Altitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
2898,-50.000002588907364,-65.0,480.0,2008.0,6.851992233770258,-49.51679134972272,15997.885976780733,24641.50598688027,15883.62356088911,1908.627334511909,-18742.237368451468,4.673585127218912,-50.88979203918213,3.138218300418575,-51.76194448826309,-47.79165751284661,-28.067945889393098,24.534077066877064,2.4641505986880274e-05
2899,-50.000002585135036,-65.0,490.0,2008.0,6.8323928860031655,-49.552025118814,15931.588176855865,24557.084087782005,15818.448541720987,1895.3067218418062,-18687.826975265543,4.663868137997112,-50.61127841419094,3.135720293325547,-51.46907617469358,-47.54192362579906,-27.88122790636153,24.40549771794946,2.4557084087782007e-05
2900,-50.00000278389939,-70.0,0.0,2008.0,11.706162638560764,-47.349123000922745,20367.061367896342,30060.781569515766,19943.446725998405,4132.326396948702,-22109.577106007324,5.033187820442091,-64.7587217449858,2.29807103339944,-73.48674298942345,-57.1145048670524,-42.87007773962248,40.20399392789062,3.0060781569515768e-05
2901,-50.00000277953791,-70.0,10.0,2008.0,11.673841469993322,-47.402055970974175,20274.02318760656,29953.514812606558,19854.66092999136,4102.250061452012,-22049.422518910374,5.02093382401705,-64.36799449808487,2.299325504308661,-73.03219393585465,-56.800436306644606,-42.55014751533684,39.97154114517437,2.995351481260656e-05
2902,-50.0000027751901,-70.0,20.0,2008.0,11.64163625856461,-47.454512317768256,20181.557269656256,29846.63368027026,19766.399825239343,4072.430696426071,-21989.23118746601,5.008786896753895,-63.98047498881494,2.30056361038596,-72.58113031149493,-56.48862428710146,-42.23348119819897,39.7404046544345,2.9846633680270263e-05
2903,-50.00000277085584,-70.0,30.0,2008.0,11.609546621671633,-47.50649804642855,20089.659270670123,29740.13822931873,19678.659645369873,4042.865836669981,-21929.00846566856,4.996745792591362,-63.59612858744758,2.3017857433474553,-72.13351866008624,-56.17904824545869,-41.92003679442623,39.510579749404975,2.974013822931873e-05
2904,-50.00000276653515,-70.0,40.0,2008.0,11.577572176328914,-47.558019066100826,19998.32488377644,29634.028477694697,19591.43665316342,4013.553042150678,-21868.75958210132,4.98480928127253,-63.2149211465919,2.302992284058345,-71.68932594735419,-55.87168786229632,-41.60977294921204,39.28206166198114,2.9634028477694698e-05
2905,-50.00000276222789,-70.0,50.0,2008.0,11.54571253920069,-47.60908119181009,19907.549838342686,29528.304405391274,19504.727140382787,3984.489897755157,-21808.489642599092,4.9729761481383665,-62.83681899280534,2.3041836028645153,-71.24851955379904,-55.56652305784678,-41.302648935756544,39.05484556474783,2.9528304405391277e-05
2906,-50.000002757934,-70.0,60.0,2008.0,11.513967326632788,-47.65969014627629,19817.32989971051,29422.965955355678,19418.527427600824,3955.674013044391,-21748.203632853427,4.961245193923844,-62.46178891837838,2.305360059913136,-70.81106726764561,-55.26353398818571,-40.998624644502264,38.828926573443226,2.9422965955355678e-05
2907,-50.00000275365346,-70.0,70.0,2008.0,11.482336154684083,-47.70985156168811,19727.66086893006,29318.01303437602,19332.833864026325,3927.1030220088765,-21687.90642096023,4.94961523455677,-62.089798173289005,2.306522005462734,-70.37693727794738,-54.96270104150304,-40.69766057257131,38.6042997493594,2.9318013034376024e-05
2908,-50.0000027493862,-70.0,80.0,2008.0,11.450818639157397,-47.759570981437534,19638.538582493693,29213.445513952258,19247.64282732836,3898.7745828258076,-21627.60275991225,4.93808510095917,-61.72081445732205,2.3076697801828994,-69.9460981678408,-54.66400483445176,-40.399717813399285,38.38096010168123,2.921344551395226e-05
2909,-50.00000274513212,-70.0,90.0,2008.0,11.419414395630163,-47.80885386181513,19549.958912069473,29109.263231151323,19162.95072345924,3870.686377618009,-21567.29729003738,4.926653638851285,-61.354805912351246,2.3088037154442347,-69.51851890794671,-54.36742620857374,-40.10475804656344,38.15890258976557,2.9109263231151325e-05
2910,-50.000002740891205,-70.0,100.0,2008.0,11.388123039484437,-47.85770557366712,19461.917764234313,29005.4659894462,19078.75398647614,3842.836112214517,-21506.994541383534,4.915319708558126,-60.991741114778605,2.309924133598759,-69.09416884991415,-54.072946226799,-39.81274352779969,37.938122125360906,2.90054659894462e-05
2911,-50.00000273666336,-70.0,110.0,2008.0,11.356944185936706,-47.906131404016165,19374.411080206854,28902.05355953976,18995.04907836137,3815.221515912914,-21446.698936052206,4.90408218481851,-60.63158906812772,2.3110313482510576,-68.67301772010353,-53.78054617001708,-39.5236370792055,37.71861357477101,2.890205355953976e-05
2912,-50.000002732448536,-70.0,120.0,2008.0,11.32587745006708,-47.954136557645235,19287.43483558061,28799.025680173265,18911.832488841934,3787.8403412434354,-21386.414790481147,4.892939956596565,-60.27431919578868,2.312125664520603,-68.25503561340584,-53.49020753371992,-39.23740207962512,37.50037176096149,2.8799025680173266e-05
2913,-50.0000027282467,-70.0,130.0,2008.0,11.294922446848267,-48.00172615864728,19200.98504005668,28696.382058919564,18829.10073520753,3760.6903637347873,-21326.146317677747,4.881891926895753,-59.91990133390932,2.3132073792956307,-67.84019298719346,-53.20191202471222,-38.954002455212986,37.28339146561216,2.8696382058919567e-05
2914,-50.00000272405774,-70.0,140.0,2008.0,11.264078791173837,-48.0489052519399,19115.057737176998,28594.122372961552,18746.850362128196,3733.7693816817423,-21265.89762940399,4.8709370125753075,-59.56830572443086,2.314276781478598,-67.42846065540064,-52.9156415578896,-38.67340267017267,37.06766743111608,2.8594122372961554e-05
2915,-50.00000271988159,-70.0,150.0,2008.0,11.233346097886347,-48.095678804747,19029.649004057763,28492.246269856092,18665.07794147103,3707.0752159145904,-21205.672738314428,4.860074144168933,-59.21950300826344,2.3153341522237674,-67.01980978272917,-52.63137825308152,-38.395567717666246,36.85319436252678,2.8492246269856095e-05
2916,-50.000002715718324,-70.0,160.0,2008.0,11.202723981804878,-48.14205170804802,18944.754951123014,28390.753368283196,18583.78007211607,3680.605709570302,-21145.475560047915,4.849302265706062,-58.873464218599246,2.316379765167069,-66.61421187897683,-52.34910443195783,-38.12046311089313,36.63996692945444,2.8390753368283197e-05
2917,-50.0000027115677,-70.0,170.0,2008.0,11.172212057752175,-48.18802877799503,18860.371721838674,28289.643258780867,18502.953379771698,3654.35872786553,-21085.309915274043,4.838620334535343,-58.530160774359956,2.3174138866486027,-66.21163879348532,-52.068802614997864,-37.848054874332874,36.427979767912156,2.828964325878087e-05
2918,-50.00000270742976,-70.0,180.0,2008.0,11.141809940581426,-48.2336147572995,18776.495492447215,28188.915504466382,18422.594516789606,3628.3321578714554,-21025.179531696147,4.82802732115038,-58.18956447377459,2.3184367759279416,-65.81206270970435,-51.79045551851942,-37.578309535149444,36.217227482114325,2.8188915504466384e-05
2919,-50.00000270330446,-70.0,190.0,2008.0,11.111517245202533,-48.278814316588274,18693.122471702703,28088.56964174309,18342.700161979225,3602.523908290404,-20965.08804601056,4.817522209017896,-57.85164748808584,2.319448685392471,-65.41545613986983,-51.51404605176683,-37.31119411475461,36.00770464622761,2.8088569641743094e-05
2920,-50.00000269919167,-70.0,200.0,2008.0,11.081333586607936,-48.32363205573058,18610.248900606668,27988.605180994105,18263.267020421976,3576.93190923432,-20905.03900582437,4.807103994408002,-57.516382355381445,2.320449860759155,-65.02179191979238,-51.239557314057066,-37.04667612052591,35.79940580607528,2.7988605180994107e-05
2921,-50.00000269509138,-70.0,210.0,2008.0,11.05125857989834,-48.36807250513652,18527.87105214431,27889.02160726214,18184.29182328492,3551.554112005106,-20845.035871531796,4.7967716862267515,-57.183741974547594,2.3214405412697854,-64.63104320375368,-50.96697259198109,-36.78472353767705,35.59232548079699,2.7889021607262143e-05
2922,-50.00000269100357,-70.0,220.0,2008.0,11.021291840307496,-48.412140127026994,18445.98523102198,27789.818380916477,18105.7713276347,3526.3884888767225,-20785.082018150475,4.786524305850892,-56.85369959934207,2.3224209598800107,-64.24318345950886,-50.69627535666069,-36.52530482127767,35.38645816446449,2.7789818380916478e-05
2923,-50.0000026869281,-70.0,230.0,2008.0,10.991432983227025,-48.455839316676645,18364.587773405103,27690.994938306547,18027.702316251023,3501.4330328792125,-20725.18073711828,4.776360886964804,-56.526228832584145,2.3233913434424363,-63.85818646339069,-50.42744926105841,-36.26838888841942,35.18179832765392,2.7690994938306548e-05
2924,-50.00000268286499,-70.0,240.0,2008.0,10.961681624230604,-48.49917440363062,18283.67504665718,27592.550692403212,17950.081597440254,3476.685757584525,-20665.335238052314,4.766280475399417,-56.20130362045846,2.3243519128837304,-63.4760262955148,-50.16047813733956,-36.01394511052494,34.97834041897692,2.7592550692403214e-05
2925,-50.0000026788141,-70.0,250.0,2008.0,10.93203737909782,-48.54214965289474,18203.243449079484,27494.4850334267,17872.90600484881,3452.144696894171,-20605.5486504696,4.756282128973521,-55.87889824693083,2.32530288337644,-63.09667733508164,-49.89534599428524,-35.76194330579838,34.77607886656963,2.74944850334267e-05
2926,-50.00000267477549,-70.0,260.0,2008.0,10.902499863837646,-48.58476926610068,18123.289409652163,27396.797329462857,17796.17239727699,3427.8079048288005,-20545.824025471768,4.746364917336877,-55.55898732827256,2.3262444645049998,-62.720114255774874,-49.63203701475454,-35.51235373181294,34.57500807954335,2.739679732946286e-05
2927,-50.00000267074901,-70.0,270.0,2008.0,10.873068694711415,-48.62703738264642,18043.80938777595,27299.4869270667,17719.877658492587,3403.6734553195256,-20486.164337393526,4.736527921815584,-55.24154580769209,2.3271768604268597,-62.34631202125175,-49.370535553195836,-35.26514707823417,34.37512244939431,2.7299486927066702e-05
2928,-50.000002666734645,-70.0,280.0,2008.0,10.843743488255486,-48.66895808081267,17964.799873015272,27202.55315185425,17644.018697044932,3379.739442001166,-20426.572485416295,4.7267702352593055,-54.926548950070156,2.328100270028304,-61.97524588072476,-49.11082613320463,-35.02029445967511,34.176416351376865,2.720255315185425e-05
2929,-50.0000026627323,-70.0,290.0,2008.0,10.81452386130346,-48.7105353788554,17886.257384842378,27105.995309082267,17568.5924460791,3356.0039780073093,-20367.0512951473,4.717090961890767,-54.61397233679757,2.3290148870756,-61.606891364631416,-48.85289344512812,-34.777767408682614,33.97888414583824,2.710599530908227e-05
2930,-50.00000265874198,-70.0,300.0,2008.0,10.785409431008125,-48.751773236075984,17808.17847238264,27009.81268421669,17493.595863150393,3332.4651957672368,-20307.603520165554,4.707489217156861,-54.30379186071211,2.3299209003612207,-61.241224280390895,-48.59672234371431,-34.537537868849434,33.782520179518244,2.700981268421669e-05
2931,-50.00000265476356,-70.0,310.0,2008.0,10.756399814862757,-48.79267555386858,17730.559714161074,26914.004543489413,17419.025930039195,3309.121246804626,-20248.23184353481,4.697964127582076,-53.995983721133186,2.330818493845658,-60.87822070824435,-48.34229784580555,-34.29957818805278,33.587318786812105,2.6914004543489415e-05
2932,-50.000002650797086,-70.0,320.0,2008.0,10.72749463072236,-48.83324617674567,17653.397717850206,26818.570134443922,17344.879652566284,3285.970301538195,-20188.938879284582,4.6885148306236095,-53.69052441899145,2.331707846794753,-60.51785699717784,-48.089605128074396,-34.06386111181437,33.393274290999976,2.6818570134443925e-05
2933,-50.000002646842404,-70.0,330.0,2008.0,10.698693496824184,-48.87348889334236,17576.689120019106,26723.508686469868,17271.154060408477,3263.0105490840556,-20129.72717385987,4.679140474528516,-53.38739075205216,2.332589133912854,-60.160109760925145,-47.83862952480217,-33.83035977678108,33.200381005441336,2.672350868646987e-05
2934,-50.00000264289952,-70.0,340.0,2008.0,10.66999603180821,-48.91340743739996,17500.43058588377,26628.81941132677,17197.846206914768,3240.2401970600026,-20070.599207540297,4.669840218192635,-53.086559810228906,2.3334625254716865,-59.80495587404933,-47.589356525697724,-33.59904770432308,33.00863323473764,2.6628819411326772e-05
2935,-50.0000026389684,-70.0,350.0,2008.0,10.641401854736984,-48.95300548872887,17424.618809058968,26534.501503657095,17124.953168923108,3217.657471391566,-20011.557395829266,4.660613231021474,-52.788008970987214,2.334328187435421,-59.45237246810057,-47.34177177375676,-33.36989879424784,32.81802527586195,2.6534501503657098e-05
2936,-50.00000263504887,-70.0,360.0,2008.0,10.612910585115122,-48.99228667415188,17349.25051131141,26440.554141488818,17052.47204657766,3195.2606161198705,-19952.604090813868,4.65145869279291,-52.49171589483481,2.3351862815818514,-59.10233692784827,-47.0958610631598,-33.14288731862708,32.6285514192572,2.644055414148882e-05
2937,-50.00000263114106,-70.0,370.0,2008.0,10.584521842908755,-49.031254568428366,17274.322442314246,26346.976486727766,16980.399963146578,3173.047893211395,-19893.741582496346,4.642375793521604,-52.197658520897285,2.336036965619725,-58.75482688758657,-46.8516103372085,-32.917987915734955,32.44020594990418,2.634697648672777e-05
2938,-50.000002627244754,-70.0,380.0,2008.0,10.556235248563942,-49.069912695158685,17199.831379403196,26253.767685639632,16908.73406484063,3151.0175823693644,-19834.972100097166,4.633363733325384,-51.90581506257723,2.336880393302696,-58.40982022751017,-46.6090056862992,-32.695175584095075,32.25298314835847,2.6253767685639634e-05
2939,-50.00000262335999,-70.0,390.0,2008.0,10.528050423025588,-49.108264527671174,17125.774127333876,26160.926869322197,16837.47152063217,3129.1679808471454,-19776.29781333113,4.624421722293147,-51.61616400329485,2.337716714539563,-58.06729507016088,-46.368033345932915,-32.47442567663419,32.066877291760086,2.61609268693222e-05
2940,-50.00000261948671,-70.0,400.0,2008.0,10.499966987755137,-49.146313489890105,17052.147518041056,26068.45315416795,16766.609522075294,3107.497403263262,-19717.720833656593,4.615548980354783,-51.328684092308634,2.33854607550137,-57.727229776940334,-46.12867969476105,-32.2557138949412,31.881882654811807,2.6068453154167953e-05
2941,-50.00000261562485,-70.0,410.0,2008.0,10.47198456474872,-49.18406295718708,16978.94841039879,25976.345642316715,16696.14528312605,3086.004181418311,-19659.24321549848,4.606744737152601,-51.04335434061376,2.3393686187250204,-57.38960294469052,-45.89093125266546,-32.03901628362832,31.69799351073261,2.5976345642316716e-05
2942,-50.000002611774335,-70.0,420.0,2008.0,10.444102776554079,-49.221516257213835,16906.17368998278,25884.60342209917,16626.076039964173,3064.686664113524,-19600.86695744558,4.598008231914537,-50.76015401691711,2.340184483214007,-57.05439340233713,-45.654774678873096,-31.824309224792962,31.515204132180788,2.5884603422099172e-05
2943,-50.00000260793513,-70.0,430.0,2008.0,10.416321246288144,-49.25867667071975,16833.820268833675,25793.22556847096,16556.399050814874,3043.5432169712717,-19542.594003423106,4.5893387133290755,-50.479062643687016,2.34099380453583,-56.721580207598116,-45.420196770103324,-31.611569432579092,31.33350879215348,2.579322556847096e-05
2944,-50.000002604107266,-70.0,440.0,2008.0,10.388639597653349,-49.295547432351924,16761.885085222362,25702.211143437948,16487.111595771996,3022.57222225714,-19484.42624384064,4.580735439421723,-50.20005999327619,2.3417967149166676,-56.391142643752254,-45.18718445874815,-31.400773947834775,31.152901764858044,2.5702211143437948e-05
2945,-50.00000260029057,-70.0,450.0,2008.0,10.36105745495405,-49.33213173143893,16690.365103416643,25611.559196471942,16418.21097662172,3001.772078703845,-19426.36551671564,4.572197677433233,-49.92312608411628,2.3425933433331725,-56.06306021646844,-44.955724811084174,-31.191900132865097,30.973377326558555,2.5611559196471943e-05
2946,-50.00000259648505,-70.0,460.0,2008.0,10.333574443112758,-49.3684327127605,16619.25731344945,25521.26876491858,16349.694516667108,2981.1412013369118,-19368.413608774616,4.563724703699349,-49.64824117698204,2.3433838156013485,-55.73731265069429,-44.725805025515,-30.984925666278375,30.794929756398787,2.552126876491858e-05
2947,-50.00000259269069,-70.0,470.0,2008.0,10.30619018768563,-49.404453477299846,16548.558730888963,25431.33887439587,16281.559560553787,2960.678021302026,-19310.572256530286,4.555315803532193,-49.375385771324844,2.3441682544629874,-55.4138798876017,-44.49741243084492,-30.779828537923784,30.617553337199567,2.543133887439587e-05
2948,-50.000002588907364,-70.0,480.0,2008.0,10.278904314877876,-49.44019708298247,16478.26639660989,25341.768539184406,16213.803474096121,2940.380985694082,-19252.843147336804,4.546970271103199,-49.104540601672326,2.344946779669365,-55.09274208158837,-44.270534484581425,-30.57658704391834,30.44124235623303,2.5341768539184407e-05
2949,-50.000002585135036,-70.0,490.0,2008.0,10.25171645155884,-49.475666545399754,16408.377376566845,25252.55676260969,16146.423644104718,2920.2485573880267,-19195.22792042318,4.538687409327651,-48.83568663409497,2.345719508062545,-54.773879597335025,-44.04515877126772,-30.37517978176267,30.26599110597412,2.525255676260969e-05
2950,-50.00000278389939,-75.0,0.0,2008.0,15.398673420483343,-47.72862904673661,21016.23666958883,31244.272416536125,20261.786399689117,5580.521090860896,-23119.739511649997,4.5687242172275,-62.01995853759836,1.3787244019025822,-78.22642261602961,-52.13556374816362,-43.844298743963634,49.318167380279895,3.124427241653613e-05
2951,-50.00000277953791,-75.0,10.0,2008.0,15.356283600604772,-47.779218184639554,20917.661275386115,31127.97040662676,20170.85352747127,5539.424266572086,-23052.157998852155,4.560234067551778,-61.643922592657184,1.3840506042330403,-77.73050715066113,-51.85571425325913,-43.526455080331964,49.00485999961611,3.112797040662676e-05
2952,-50.0000027751901,-75.0,20.0,2008.0,15.314095887406852,-47.829355743801464,20819.718836587166,31012.13912124635,20080.4620727586,5498.703063363754,-22984.605292260207,4.551810897673984,-61.27105051935792,1.3893242998867041,-77.23855311004581,-51.5778425671374,-43.21177539524624,48.69381817404728,3.101213912124635e-05
2953,-50.00000277085584,-75.0,30.0,2008.0,15.272108885803279,-47.8790473375631,20722.404183347207,30896.77765681563,19990.608133301266,5458.353377969872,-22917.08608084142,4.543454023031536,-60.90130639451079,1.3945463109841787,-76.7505206881272,-51.30193047413134,-42.90021968310247,48.38502377042864,3.089677765681563e-05
2954,-50.00000276653515,-75.0,40.0,2008.0,15.230321214610317,-47.92829849125051,20625.712195883167,30781.88508358579,19901.287836894873,5418.37115934888,-22849.604935571155,4.535162765707106,-60.53465483343012,1.3997174428542534,-76.26637059085198,-51.02795998926778,-42.591748543406375,48.0784588097529,3.078188508358579e-05
2955,-50.00000276222789,-75.0,50.0,2008.0,15.18873150634665,-47.977114643836444,20529.637803949376,30667.460446366276,19812.497341213555,5378.75240792446,-22782.166312010206,4.526936454392615,-60.171060979738755,1.4048384844501254,-75.78606402772725,-50.7559133541066,-42.28632317027832,47.774105465866676,3.066746044636628e-05
2956,-50.000002757934,-75.0,60.0,2008.0,15.1473384070375,-48.02550114956638,20434.175986317845,30553.50276523944,19724.23283364043,5339.493174838745,-22714.77455282542,4.5187744243521415,-59.810490495402284,1.4099102087535123,-75.30956270354851,-50.48577303267969,-41.98390534216037,47.47194606419441,3.055350276523944e-05
2957,-50.00000275365346,-75.0,70.0,2008.0,15.106140576022325,-48.07346327954832,20339.321770263632,30440.01103626194,19636.49053109619,5300.589561217669,-22647.43389025407,4.510676017383934,-59.452909550987826,1.4149333731673448,-74.83682881029581,-50.21752170752689,-41.6844574117224,47.17196308047023,3.0440011036261945e-05
2958,-50.0000027493862,-75.0,80.0,2008.0,15.065136685766282,-48.12100622330823,20245.070231054844,30326.984232152947,19549.266679865395,5262.037717448211,-22580.148448513588,4.502640581781672,-59.0982848161405,1.4199087198971019,-74.36782501919186,-49.95114227582581,-41.387942295962695,46.87413913947629,3.032698423215295e-05
2959,-50.00000274513212,-75.0,90.0,2008.0,15.024325421675236,-48.16813509031082,20151.416491448064,30214.421302969848,19462.557555421547,5223.833842467487,-22512.922246157945,4.494667472294817,-58.746583450273704,1.4248369763214639,-73.90251447292088,-49.68661784561368,-41.094323466499084,46.578457013790135,3.021442130296985e-05
2960,-50.000002740891205,-75.0,100.0,2008.0,14.98370548191444,-48.21485491144782,20058.35572118815,30102.321176770733,19376.359462249933,5185.9741830632765,-22445.759198381736,4.486756050088311,-58.39777309346614,1.429718855352323,-73.44086077800274,-49.423931732097735,-40.80356494004639,46.28489962253869,3.0102321176770733e-05
2961,-50.00000273666336,-75.0,110.0,2008.0,14.943275577230477,-48.26117064049393,19965.883136513163,29990.682760264655,19290.66873366923,5148.455033185878,-22378.663119273566,4.478905682701509,-58.051821857561265,1.4345550557847118,-72.98282799731948,-49.163067454052,-40.515631269076096,45.993450030161114,2.999068276026466e-05
2962,-50.000002732448536,-75.0,120.0,2008.0,14.903034430776598,-48.30708715553063,19873.993999664264,29879.504939449325,19205.481731651787,5111.272733271106,-22311.637724019394,4.471115744006498,-57.70869831746409,1.4393462626368807,-72.52838064279047,-48.90400873029853,-40.23048753265524,45.7040914451785,2.9879504939449326e-05
2963,-50.0000027282467,-75.0,130.0,2008.0,14.862980777941548,-48.35260926034037,19782.68361840011,29768.786580236516,19120.794846642264,5074.423669574187,-22244.68663105762,4.463385614165797,-57.36837150262976,1.444093147480874,-72.07748366819314,-48.646739476269744,-39.948099327459325,45.41680721897247,2.976878658023652e-05
2964,-50.00000272405774,-75.0,140.0,2008.0,14.82311336618115,-48.3977416857696,19691.947345516506,29658.52652906543,19036.604497375585,5037.904273514351,-22177.813364186368,4.45571467958951,-57.0308108887399,1.448796368763755,-71.6301024621256,-48.39124380065067,-39.66843275895762,45.13158084457133,2.9658526529065434e-05
2965,-50.00000271988159,-75.0,150.0,2008.0,14.783430954853662,-48.4424890910636,19601.780578370406,29548.723613503975,18952.907130693326,5001.711021030029,-22111.02135462467,4.448102332891959,-56.6959863895611,1.4534565721200658,-71.1862028411081,-48.13750600209788,-39.39145443276506,44.84839595544464,2.9548723613503975e-05
2966,-50.000002715718324,-75.0,160.0,2008.0,14.74393231505758,-48.486856065172084,19512.178758409133,29439.37664283847,18869.699221359617,4965.840431944312,-22044.313943028268,4.440547972847773,-56.363868348981946,1.4580743906754947,-70.74575104281992,-47.88551056603395,-39.11713144615885,44.567236324305554,2.9439376642838473e-05
2967,-50.0000027115677,-75.0,170.0,2008.0,14.704616229472727,-48.53084712802726,19423.137370704088,29330.484408651533,18786.97727187592,4930.289069340601,-21977.694381461148,4.433051004347639,-56.034427533223436,1.4626504453422002,-70.30871371946898,-47.63524216151453,-38.84543137975584,44.28808586192186,2.9330484408651536e-05
2968,-50.00000270742976,-75.0,180.0,2008.0,14.665481492204295,-48.57446673179502,19334.651943489138,29222.045685388548,18704.73781229501,4895.0535389482275,-21911.16583532394,4.4256108383535535,-55.70763512321849,1.4671853451060037,-69.87505793129063,-47.38668563816638,-38.576322289346805,44.0109286159348,2.922204568538855e-05
2969,-50.00000270330446,-75.0,190.0,2008.0,14.626526908629732,-48.61771926209892,19246.71804770394,29114.059230912746,18622.97740003452,4860.1304885379395,-21844.731385239855,4.418226891853765,-55.383462707157385,1.471679687305743,-69.44475114017348,-47.13982602319495,-38.30977269788579,43.735748769686396,2.911405923091275e-05
2970,-50.00000269919167,-75.0,200.0,2008.0,14.587751295248076,-48.66060903921891,19159.331296541928,29006.523787049526,18541.692619689915,4825.516607326885,-21778.394028899813,4.410898587817346,-55.06188227319314,1.4761340579048883,-69.01776120340811,-46.894648518458226,-38.04575158762948,43.46253064105489,2.9006523787049527e-05
2971,-50.00000269509138,-75.0,210.0,2008.0,14.549153479532718,-48.70314031926487,19072.48734500266,28899.43808011929,18460.880082846652,4791.208625393227,-21712.15668286691,4.403625355148442,-54.74286620230468,1.4805490317558623,-68.59405636755741,-46.65113849760646,-37.78422839242472,43.191258681299,2.8899438080119292e-05
2972,-50.00000269100357,-75.0,220.0,2008.0,14.510732299786019,-48.74531729532491,18986.181889449195,28792.800821459776,18380.536427892417,4757.2033130998825,-21646.022184341542,4.396406628640312,-54.42638726131323,1.4849251728571766,-68.17360526244492,-46.4092815032855,-37.5251729901412,42.921917473910106,2.879280082145978e-05
2973,-50.0000026869281,-75.0,230.0,2008.0,14.47248660499719,-48.78714409859027,18900.410667169668,28686.610707937514,18300.658319828588,4723.497480527504,-21579.993292888073,4.389241848929024,-54.11241859604753,1.4892630346035636,-67.75637689525776,-46.1690632444014,-37.268555695245055,42.6544917334723,2.8686610707937515e-05
2974,-50.00000268286499,-75.0,240.0,2008.0,14.434415254702355,-48.82862479945663,18815.169455943866,28580.866422449337,18221.24245008191,4690.087976916422,-21514.07269212431,4.382130462447039,-53.80093372465578,1.493563160029394,-67.34234064476412,-45.93046959344584,-37.01434725151263,42.38896630453229,2.8580866422449337e-05
2975,-50.0000026788141,-75.0,250.0,2008.0,14.39651711884722,-48.86976340860211,18730.454073613928,28475.56663441276,18142.2855363156,4656.97169011734,-21448.262991373464,4.375071921376572,-53.49190653105879,1.4978260820456137,-66.93146625563917,-45.69348658387936,-36.762518824879045,42.12532616047584,2.8475566634412762e-05
2976,-50.00000267477549,-75.0,260.0,2008.0,14.358791077652212,-48.91056387804344,18646.260377659804,28370.7100002468,18063.78432224059,4624.145546050752,-21382.566727280842,4.36806568360268,-53.185311258542214,1.502052323670201,-66.52372383290023,-45.45810040757177,-36.51304199642038,41.86355640241449,2.83707100002468e-05
2977,-50.00000267074901,-75.0,270.0,2008.0,14.321236021479912,-48.95103010217004,18562.58426477913,28266.29516384268,17985.73557742669,4591.606508174838,-21316.986365395325,4.361111212666453,-52.88112250348514,1.506242398252687,-66.11908383644713,-45.224297412298775,-36.26588875546722,41.603642258078864,2.826629516384268e-05
2978,-50.000002666734645,-75.0,280.0,2008.0,14.28385085070483,-48.991165918756636,18479.421670471544,28162.320757024503,17908.13609711379,4559.351576961717,-21251.524301716334,4.354207977717788,-52.57931520921891,1.510396809692555,-65.7175170757047,-44.99206409929102,-36.02103149284433,41.345569080721475,2.8162320757024503e-05
2979,-50.0000026627323,-75.0,290.0,2008.0,14.246634475585543,-49.03097510995542,18396.768568627365,28058.785400000434,17830.9827020231,4527.377789381922,-21186.182864207552,4.347355453468393,-52.279864660016585,1.5145160526518986,-65.31899470436747,-44.76138712083695,-35.77844299423761,41.08932234802773,2.8058785400000436e-05
2980,-50.00000265874198,-75.0,300.0,2008.0,14.20958581613907,-49.07046140326769,18314.620971120752,27955.687701804367,17754.272238168625,4495.682218396995,-21120.964314277884,4.340553120144413,-51.98274647520718,1.5186006127624876,-64.9234882152422,-44.532253277936235,-35.538096433681986,40.83488766103532,2.795568770180437e-05
2981,-50.00000265476356,-75.0,310.0,2008.0,14.172703802017182,-49.10962847249556,18232.974927407056,27853.026260728006,17678.001576668757,4464.261972459874,-21055.870848230177,4.333800463439262,-51.68793660341326,1.5226509668274322,-64.53096943518666,-44.304649518003195,-35.29996536717069,40.582250743061444,2.7853026260728007e-05
2982,-50.000002650797086,-75.0,320.0,2008.0,14.135987372385246,-49.14847993867441,18151.826524124677,27750.79966474405,17602.16761355826,4433.114195023273,-20990.90459867898,4.3270969744662615,-51.395411316907726,1.526667583017446,-64.14141052014313,-44.07856293261814,-35.06402372638169,40.33139743863937,2.775079966474405e-05
2983,-50.000002646842404,-75.0,330.0,2008.0,14.09943547580272,-49.187019370986256,18071.171884701016,27649.00649192002,17526.767269600445,4402.236064055526,-20926.067635937405,4.320442149711388,-51.10514720608835,1.5306509210621748,-63.754783950263274,-43.85398075532683,-34.83024581251984,40.082313712461804,2.764900649192002e-05
2984,-50.00000264289952,-75.0,340.0,2008.0,14.063047070106174,-49.22525028765506,17991.007168962708,27547.64531082345,17451.79749009968,4371.624791564122,-20861.361969374524,4.313835490985906,-50.81712117406591,1.5346014324363861,-63.37106252512453,-43.630890359485136,-34.59860629027181,39.83498564833471,2.754764531082345e-05
2985,-50.0000026389684,-75.0,350.0,2008.0,14.026821122293697,-49.26317615682317,17911.32857275028,27446.714680918252,17377.25524471462,4341.277623126505,-20796.789548743163,4.307276505379157,-50.53131043136394,1.5385195605413762,-62.99021935903327,-43.40927925614873,-34.369080181872114,39.58939944813739,2.7446714680918254e-05
